_id,nume_produs,valabilitate_produs,pret_produs,link_produs,imagine_produs,_id_principal_category,_id_second_category
evo_i27,"Laptop HP 250 G7 (Procesor Intel® Core™ i5-8265U (6M Cache, up to 3.90 GHz), Whiskey Lake, 15.6&quot; FHD, 8GB, 256GB SSD, Intel® UHD Graphics 620, Win10 Pro, Negru)",In stoc magazin,"[[""3.999,00 Lei"",""3.099,00 Lei"",{""$date"":""2020-06-08T16:45:59Z""}]]",www.evomag.ro/portabile-laptopuri-notebook/hp-laptop-hp-250-g7-procesor-intel-core-i5-8265u-6m-cache-up-to-3.90-ghz-whiskey-lake-15.6-fhd-8gb-256gb-ssd-intel-uhd-graphics-620-win10-pro-negru-3787889.html,https://static3.evomag.ro/img?file=products%2F3787%2F3787889%2F1587972778Laptop+HP+250+G7+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i5-8265U+%286M+Cache%2C+up+to+3.90+GHz%29%2C+Whiskey+Lake%2C+15.6+FHD%2C+8GB%2C+256GB+SSD%2C+Intel%C2%AE+UHD+Graphics+620%2C+Win10+Pro%2C+Negru%290.jpg&amp;height=150&amp;extend=white,evo_p0,evo_s0
evo_i28,"Laptop HP Pavilion 14-ce3031nq (Procesor Intel® Core™ i5-1035G1 (6M Cache, up to 3.60 GHz), Ice Lake, 14&quot; FHD, 8GB, 256GB SSD, Intel® UHD Graphics, Argintiu)",In stoc magazin,"[[""3.999,00 Lei"",""2.849,00 Lei"",{""$date"":""2020-06-08T16:45:59Z""}]]",www.evomag.ro/portabile-laptopuri-notebook/hp-laptop-hp-pavilion-14-ce3031nq-procesor-intel-core-i5-1035g1-6m-cache-up-to-3.60-ghz-ice-lake-14-fhd-8gb-256gb-ssd-intel-uhd-graphics-argintiu-3788494.html,https://static3.evomag.ro/img?file=products%2F3788%2F3788494%2F1574153749Laptop+HP+Pavilion+14-ce2013nq+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i7-8565U+%288M+Cache%2C+up+to+4.60+GHz%29%2C+Whiskey+Lake%2C+14+FHD%2C+8GB%2C+512GB%2C+Intel%C2%AE+UHD+Graphics+620%2C+Argintiu%29+1.jpg&amp;height=150&amp;extend=white,evo_p0,evo_s0
evo_i29,"Laptop HP ProBook 440 G7 (Procesor Intel® Core™ i5-10210U (6M Cache, up to 4.20 GHz), Comet Lake, 14&quot; FHD, 8GB, 256GB SSD, Intel® UHD Graphics, FPR, Argintiu)",In stoc magazin,"[[""3.499,00 Lei"",""2.949,00 Lei"",{""$date"":""2020-06-08T16:45:59Z""}]]",www.evomag.ro/portabile-laptopuri-notebook/hp-laptop-hp-probook-440-g7-procesor-intel-core-i5-10210u-6m-cache-up-to-4.20-ghz-comet-lake-14-fhd-8gb-256gb-ssd-intel-uhd-graphics-fpr-argintiu-3786777.html,https://static3.evomag.ro/img?file=products%2F3786%2F3786777%2F1586441181Laptop+HP+ProBook+440+G7+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i5-10210U+%286M+Cache%2C+up+to+4.20+GHz%29%2C+Comet+Lake%2C+14+FHD%2C+8GB%2C+512GB+SSD%2C+Intel%C2%AE+UHD+Graphics%2C+Win10+Pro%2C+FPR%2C+Argintiu%291.jpg&amp;height=150&amp;extend=white,evo_p0,evo_s0
evo_i30,"Laptop HP 250 G7 (Procesor Intel® Core™ i7-8565U (8M Cache, up to 4.60 GHz), Whiskey Lake, 15.6&quot; FHD, 8GB, 256GB SSD, Intel® UHD Graphics 620, Win10 Home, Argintiu)",In stoc magazin,"[[""4.799,00 Lei"",""3.699,00 Lei"",{""$date"":""2020-06-08T16:45:59Z""}]]",www.evomag.ro/portabile-laptopuri-notebook/hp-laptop-hp-250-g7-procesor-intel-core-i7-8565u-8m-cache-up-to-4.60-ghz-whiskey-lake-15.6-fhd-8gb-256gb-ssd-intel-uhd-graphics-620-win10-home-argintiu-3756795.html,https://static3.evomag.ro/img?file=products%2F3756%2F3756795%2F1563890414Laptop+HP+250+G7+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i7-8565U+%288M+Cache%2C+up+to+4.60+GHz%29%2C+Whiskey+Lake%2C+15.6+FHD%2C+8GB%2C+256GB+SSD%2C+Intel%C2%AE+UHD+Graphics+620%2C+Win10+Home%2C+Argintiu%291.jpg&amp;height=150&amp;extend=white,evo_p0,evo_s0
evo_i31,"Laptop HP 250 G7 (Procesor Intel® Core™ i5-8265U (6M Cache, up to 3.90 GHz), Whiskey Lake, 15.6&quot; FHD, 8GB, 1TB HDD @5400RPM, nVidia GeForce MX110 @2GB, Argintiu)",In stoc magazin,"[[""3.499,00 Lei"",""2.699,00 Lei"",{""$date"":""2020-06-08T16:45:59Z""}]]",www.evomag.ro/portabile-laptopuri-notebook/hp-laptop-hp-250-g7-procesor-intel-core-i5-8265u-6m-cache-up-to-3.90-ghz-whiskey-lake-15.6-fhd-8gb-1tb-hdd-5400rpm-nvidia-geforce-mx110-2gb-argintiu-3756796.html,https://static3.evomag.ro/img?file=products%2F3756%2F3756796%2F1563890939Laptop+HP+250+G7+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i5-8265U+%286M+Cache%2C+up+to+3.90+GHz%29%2C+Whiskey+Lake%2C+15.6+FHD%2C+8GB%2C+1TB+HDD+%405400RPM%2C+nVidia+GeForce+MX110+%402GB%2C+Argintiu%291.jpg&amp;height=150&amp;extend=white,evo_p0,evo_s0
evo_i32,"Laptop Acer Aspire 5 A515-54G (Procesor Intel® Core™ i3-8145U (4M Cache, up to 3.90 GHz), Whiskey Lake, 15.6&quot; FHD, 4GB, 256GB SSD, nVidia GeForce MX250 @2GB, Linux, Negru)",In stoc magazin,"[[""2.999,00 Lei"",""2.049,00 Lei"",{""$date"":""2020-06-08T16:45:59Z""}]]",www.evomag.ro/portabile-laptopuri-notebook/acer-laptop-acer-aspire-5-a515-54g-procesor-intel-core-i3-8145u-4m-cache-up-to-3.90-ghz-whiskey-lake-15.6-fhd-4gb-256gb-ssd-nvidia-geforce-mx250-2gb-linux-negru-3787445.html,https://static3.evomag.ro/img?file=products%2F3787%2F3787445%2F1574842202Laptop+Acer+Aspire+5+A515-54G+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i5-10210U+%286M+Cache%2C+up+to+4.20+GHz%29%2C+Comet+Lake%2C+15.6+FHD%2C+8GB%2C+512GB+SSD%2C+nVidia+GeForce+MX250+%402GB%2C+Linux%2C+Negru%29+1.jpg&amp;height=150&amp;extend=white,evo_p0,evo_s0
evo_i33,"Laptop Asus VivoBook X403FA-EB164 (Procesor Intel® Core™ i7-8565U (8M Cache, up to 4.60 GHz), Whiskey Lake, 14&quot; FHD, 8GB, 512GB SSD, Intel® UHD Graphics 620, FPR, Endless OS, Argintiu)",In stoc magazin,"[[""4.299,00 Lei"",""3.459,00 Lei"",{""$date"":""2020-06-08T16:45:59Z""}]]",www.evomag.ro/portabile-laptopuri-notebook/asus-laptop-asus-vivobook-x403fa-eb164-procesor-intel-core-i7-8565u-8m-cache-up-to-4.60-ghz-whiskey-lake-14-fhd-8gb-512gb-ssd-intel-uhd-graphics-620-fpr-endless-os-argintiu-3758997.html,https://static3.evomag.ro/img?file=products%2F3758%2F3758997%2F1565595371Laptop+Asus+VivoBook+X403FA-EB164+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i7-8565U+%288M+Cache%2C+up+to+4.60+GHz%29%2C+Whiskey+Lake%2C+14+FHD%2C+8GB%2C+512GB+SSD%2C+Intel%C2%AE+UHD+Graphics+620%2C+FPR%2C+Endless+OS%2C+Argintiu%291.jpg&amp;height=150&amp;extend=white,evo_p0,evo_s0
evo_i34,"Laptop Dell Inspiron 5593 (Procesor Intel® Core™ i5-1035G1 (8M Cache, up to 3.90 GHz), Ice Lake, 15.6&quot; FHD, 8GB, 512GB SSD, Intel® UHD Graphics, Linux, Argintiu)",In stoc magazin,"[[""4.199,00 Lei"",""3.049,00 Lei"",{""$date"":""2020-06-08T16:45:59Z""}]]",www.evomag.ro/portabile-laptopuri-notebook/dell-laptop-dell-inspiron-5593-procesor-intel-core-i5-1035g1-8m-cache-up-to-3.90-ghz-ice-lake-15.6-fhd-8gb-512gb-ssd-intel-uhd-graphics-linux-argintiu-3774965.html,https://static3.evomag.ro/img?file=products%2F3774%2F3774965%2F1571736595Laptop+Dell+Inspiron+5593+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i5-1035G1+%288M+Cache%2C+up+to+3.90+GHz%29%2C+Ice+Lake%2C+15.6+FHD%2C+8GB%2C+512GB+SSD%2C+Intel%C2%AE+UHD+Graphics%2C+Win10+Home%2C+Argintiu%29+1.jpg&amp;height=150&amp;extend=white,evo_p0,evo_s0
evo_i35,"Laptop HP ProBook 440 G7 (Procesor Intel® Core™ i7-10510U (8M Cache, up to 4.90 GHz), Comet Lake, 14&quot; FHD, 8GB, 256GB SSD, Intel® UHD Graphics, Win10 Pro, FPR, Argintiu)",In stoc magazin,"[[""4.999,00 Lei"",""3.999,00 Lei"",{""$date"":""2020-06-08T16:45:59Z""}]]",www.evomag.ro/portabile-laptopuri-notebook/hp-laptop-hp-probook-440-g7-procesor-intel-core-i7-10510u-8m-cache-up-to-4.90-ghz-comet-lake-14-fhd-8gb-256gb-ssd-intel-uhd-graphics-win10-pro-fpr-argintiu-3786692.html,https://static3.evomag.ro/img?file=products%2F3786%2F3786692%2F1586441759Laptop+HP+ProBook+440+G7+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i5-10210U+%286M+Cache%2C+up+to+4.20+GHz%29%2C+Comet+Lake%2C+14+FHD%2C+8GB%2C+512GB+SSD%2C+Intel%C2%AE+UHD+Graphics%2C+Win10+Pro%2C+FPR%2C+Argintiu%291.jpg&amp;height=150&amp;extend=white,evo_p0,evo_s0
evo_i36,"Laptop Prestigio SmartBook 141 C2 (Procesor Intel® Celeron® N3350 (2M Cache, up to 2.40 GHz), 14.1&quot; FHD, 4GB, 32GB eMMC, Intel® HD Graphics 500, Win10 Pro, Gri)",In stoc magazin,"[[""1.699,00 Lei"",""1.129,00 Lei"",{""$date"":""2020-06-08T16:45:59Z""}]]",www.evomag.ro/portabile-laptopuri-notebook/prestigio-laptop-prestigio-smartbook-141-c2-procesor-intel-celeron-n3350-2m-cache-up-to-2.40-ghz-14.1-fhd-4gb-32gb-emmc-intel-hd-graphics-500-win10-pro-gri-3786990.html,https://static3.evomag.ro/img?file=products%2F3786%2F3786990%2F1586860686Laptop+Prestigio+SmartBook+141+C2+%28Procesor+Intel%C2%AE+Celeron%C2%AE+N3350+%282M+Cache%2C+up+to+2.40+GHz%29%2C+14.1+FHD%2C+4GB%2C+32GB+eMMC%2C+Intel%C2%AE+HD+Graphics+500%2C+Win10+Pro%2C+Gri%291.png&amp;height=150&amp;extend=white,evo_p0,evo_s0
evo_i37,"Laptop Apple MacBook Air 2020 (Procesor Intel® Core™ i3 Gen10 (4M Cache, up to 3.20 GHz), 13.3&quot;, Retina, 8GB, 256GB SSD, Intel® Iris® Plus Graphics, Mac OS Catalina, Layout RO, Argintiu)",In stoc magazin,"[[null,""5.599,00 Lei"",{""$date"":""2020-06-08T16:45:59Z""}]]",www.evomag.ro/portabile-laptopuri-notebook/apple-laptop-apple-macbook-air-2020-procesor-intel-core-i3-gen10-4m-cache-up-to-3.20-ghz-13.3-retina-8gb-256gb-ssd-intel-iris-plus-graphics-mac-os-catalina-layout-ro-argintiu-3785298.html,https://static3.evomag.ro/img?file=products%2F3785%2F3785298%2F1585322851Laptop+Apple+MacBook+Air+2020+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i5+Gen10+%286M+Cache%2C+up+to+3.50+GHz%29%2C+13.3%2C+Retina%2C+8GB%2C+512GB+SSD%2C+Intel%C2%AE+Iris%C2%AE+Plus+Graphics%2C+Mac+OS+Catalina%2C+Layout+RO%2C+Argintiu%291.jpg&amp;height=150&amp;extend=white,evo_p0,evo_s0
evo_i38,"Laptop HP 250 G7 (Procesor Intel® Core™ i7-8565U (8M Cache, up to 4.60 GHz), Whiskey Lake, 15.6&quot; FHD, 8GB, 512GB SSD, Intel® UHD Graphics 620, Win10 Home, Argintiu)",In stoc magazin,"[[""4.699,00 Lei"",""3.999,00 Lei"",{""$date"":""2020-06-08T16:45:59Z""}]]",www.evomag.ro/portabile-laptopuri-notebook/hp-laptop-hp-250-g7-procesor-intel-core-i7-8565u-8m-cache-up-to-4.60-ghz-whiskey-lake-15.6-fhd-8gb-512gb-ssd-intel-uhd-graphics-620-win10-home-argintiu-3770847.html,https://static3.evomag.ro/img?file=products%2F3770%2F3770847%2F1570429907Laptop+HP+250+G7+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i7-8565U+%288M+Cache%2C+up+to+4.60+GHz%29%2C+Whiskey+Lake%2C+15.6+FHD%2C+8GB%2C+512GB+SSD%2C+Intel%C2%AE+UHD+Graphics+620%2C+Win10+Home%2C+Argintiu%29+1.jpg&amp;height=150&amp;extend=white,evo_p0,evo_s0
evo_i39,"Laptop HP ProBook 445 G7 (Procesor AMD Ryzen 3 4300U (4M Cache, up to 3.70 GHz), 14&quot; FHD, 8GB, 256GB SSD, AMD Radeon Graphicss, Win10 Pro, Argintiu)",In stoc magazin,"[[""4.199,00 Lei"",""3.299,00 Lei"",{""$date"":""2020-06-08T16:45:59Z""}]]",www.evomag.ro/portabile-laptopuri-notebook/hp-laptop-hp-probook-445-g7-procesor-amd-ryzen-3-4300u-4m-cache-up-to-3.70-ghz-14-fhd-8gb-256gb-ssd-amd-radeon-graphicss-win10-pro-argintiu-3789842.html,https://static3.evomag.ro/img?file=products%2F3789%2F3789842%2F1590134945Laptop+HP+ProBook+445+G7+%28Procesor+AMD+Ryzen+3+4300U+%284M+Cache%2C+up+to+3.70+GHz%29%2C+14+FHD%2C+8GB%2C+256GB+SSD%2C+AMD+Radeon+Graphicss%2C+Win10+Pro%2C+Argintiu%291.jpg&amp;height=150&amp;extend=white,evo_p0,evo_s0
evo_i40,"Laptop Gaming Asus TUF FA506IU-AL005 (Procesor AMD Ryzen 7 4800H (8M Cache, up to 4.20 GHz), 15.6&quot; FHD, 16GB, 512GB SSD, nVidia GeForce GTX 1660Ti @6GB, Negru)",In stoc magazin,"[[""6.499,00 Lei"",""4.799,00 Lei"",{""$date"":""2020-06-08T16:45:59Z""}]]",www.evomag.ro/portabile-laptopuri-notebook/asus-laptop-gaming-asus-tuf-fa506iu-al005-procesor-amd-ryzen-7-4800h-8m-cache-up-to-4.20-ghz-15.6-fhd-16gb-512gb-ssd-nvidia-geforce-gtx-1660ti-6gb-negru-3790346.html,https://static3.evomag.ro/img?file=products%2F3790%2F3790346%2F1590763535Laptop+Gaming+Asus+TUF+FA506IU-AL005+%28Procesor+AMD+Ryzen+7+4800H+%288M+Cache%2C+up+to+4.20+GHz%29%2C+15.6+FHD%2C+16GB%2C+512GB+SSD%2C+nVidia+GeForce+GTX+1660Ti+%406GB%2C+Negru%291.jpg&amp;height=150&amp;extend=white,evo_p0,evo_s0
evo_i41,"Laptop Asus VivoBook X512JA-EJ364 (Procesor Intel® Core™ i5-1035G1 (6M Cache, up to 3.60 GHz), Ice Lake, 15.6&quot; FHD, 8GB, 512GB SSD, Intel® UHD Graphics, FPR, Argintiu)",In stoc magazin,"[[""3.499,00 Lei"",""2.799,00 Lei"",{""$date"":""2020-06-08T16:45:59Z""}]]",www.evomag.ro/portabile-laptopuri-notebook/asus-laptop-asus-vivobook-x512ja-ej364-procesor-intel-core-i5-1035g1-6m-cache-up-to-3.60-ghz-ice-lake-15.6-fhd-8gb-512gb-ssd-intel-uhd-graphics-fpr-argintiu-3790507.html,https://static3.evomag.ro/img?file=products%2F3790%2F3790507%2F1591172638Laptop+Asus+VivoBook+X512JA-EJ364+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i5-1035G1+%286M+Cache%2C+up+to+3.60+GHz%29%2C+Ice+Lake%2C+15.6+FHD%2C+8GB%2C+512GB+SSD%2C+Intel%C2%AE+UHD+Graphics%2C+FPR%2C+Argintiu%291.jpg&amp;height=150&amp;extend=white,evo_p0,evo_s0
evo_i42,"Laptop HP Pavilion 13-an1007nq (Procesor Intel® Core™ i5-1035G1 (6M Cache, up to 3.60 GHz), Ice Lake, 13.3&quot; FHD, 8GB, 256GB SSD, Intel® UHD Graphics, Argintiu)",In stoc magazin,"[[null,""3.799,00 Lei"",{""$date"":""2020-06-08T16:45:59Z""}]]",www.evomag.ro/portabile-laptopuri-notebook/hp-laptop-hp-pavilion-13-an1007nq-procesor-intel-core-i5-1035g1-6m-cache-up-to-3.60-ghz-ice-lake-13.3-fhd-8gb-256gb-ssd-intel-uhd-graphics-argintiu-3790621.html,https://static3.evomag.ro/img?file=products%2F3790%2F3790621%2F1589528756Laptop+HP+Pavilion+13-an1009nq+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i7-1065G7+%288M+Cache%2C+up+to+3.90+GHz%29%2C+Ice+Lake%2C+13.3+FHD%2C+8GB%2C+256GB+SSD%2C+Intel%C2%AE+Iris%C2%AE+Plus+Graphics%2C+FPR%2C+Argintiu%291.jpg&amp;height=150&amp;extend=white,evo_p0,evo_s0
evo_i43,"Laptop HP 15s-fq1017nq (Procesor Intel® Core™ i7-1065G7 (8M Cache, up to 3.90 GHz), Ice Lake, 15.6&quot; FHD, 8GB, 1TB SSD, Intel® Iris® Plus Graphics, Win10 Home, Negru)",In stoc magazin,"[[""5.199,00 Lei"",""3.999,00 Lei"",{""$date"":""2020-06-08T16:45:59Z""}]]",www.evomag.ro/portabile-laptopuri-notebook/hp-laptop-hp-15s-fq1017nq-procesor-intel-core-i7-1065g7-8m-cache-up-to-3.90-ghz-ice-lake-15.6-fhd-8gb-1tb-ssd-intel-iris-plus-graphics-win10-home-negru-3788437.html,https://static3.evomag.ro/img?file=products%2F3788%2F3788437%2F1588604631Laptop+HP+15s-fq1017nq+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i7-1065G7+%288M+Cache%2C+up+to+3.90+GHz%29%2C+Ice+Lake%2C+15.6+FHD%2C+8GB%2C+1TB+SSD%2C+Intel%C2%AE+Iris%C2%AE+Plus+Graphics%2C+Win10+Home%2C+Negru%291.png&amp;height=150&amp;extend=white,evo_p0,evo_s0
evo_i44,"Laptop HP ProBook 470 G5 (Procesor Intel® Core™ i5-8250U (6M Cache, up to 3.40 GHz), Kaby Lake R, 17.3&quot; FHD, 8GB, 1TB HDD @5400RPM, nVidia GeForce 930MX @2GB, FPR, Win10 Pro, Argintiu)",In stoc magazin,"[[null,""3.399,00 Lei"",{""$date"":""2020-06-08T16:45:59Z""}]]",www.evomag.ro/portabile-laptopuri-notebook/hp-laptop-hp-probook-470-g5-procesor-intel-core-i5-8250u-6m-cache-up-to-3.40-ghz-kaby-lake-r-17.3-fhd-8gb-1tb-hdd-5400rpm-nvidia-geforce-930mx-2gb-fpr-win10-pro-argintiu-3678304.html,https://static3.evomag.ro/img?file=products%2F3678%2F3678304%2F1551363606Laptop+HP+ProBook+470+G5+1.jpg&amp;height=150&amp;extend=white,evo_p0,evo_s0
evo_i45,"Laptop Apple The New MacBook Pro 13 Retina (Procesor Intel® Core™ i5-8279U (6M Cache, up to 4.10 GHz), Coffee Lake, 13.3&quot;, Retina, Touch Bar, 8GB, 512GB SSD, Intel® Iris® Plus Graphics 655, FPR, Mac OS Mojave, Layout INT, Argintiu)",In stoc magazin,"[[null,""8.499,00 Lei"",{""$date"":""2020-06-08T16:45:59Z""}]]",www.evomag.ro/portabile-laptopuri-notebook/apple-laptop-apple-the-new-macbook-pro-13-retina-procesor-intel-core-i5-8279u-6m-cache-up-to-4.10-ghz-coffee-lake-13.3-retina-touch-bar-8gb-512gb-ssd-intel-iris-plus-graphics-655-fpr-mac-os-mojave-layout-int-argintiu-3752553.html,https://static3.evomag.ro/img?file=products%2F3752%2F3752553%2F1560501514Laptop+Apple+The+New+MacBook+Pro+13+Retina+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i5-8279U+%286M+Cache%2C+up+to+4.10+GHz%29%2C+Coffee+Lake%2C+13.3%2C+Retina%2C+Touch+Bar%2C+8GB%2C+512GB+SSD%2C+Intel%C2%AE+Iris%C2%AE+Plus+Graphics+655%2C+FPR%2C+Mac+OS+Mojave1.jpg&amp;height=150&amp;extend=white,evo_p0,evo_s0
evo_i46,"Laptop Dell Inspiron 3593 (Procesor Intel® Core™ i3-1005G1 (4M Cache, up to 3.40 GHz), Ice Lake, 15.6&quot; FHD, 8GB, 256GB SSD, Intel® UHD Graphics, Win10 Home, Negru)",In stoc magazin,"[[""2.999,00 Lei"",""2.364,47 Lei"",{""$date"":""2020-06-08T16:45:59Z""}]]",www.evomag.ro/portabile-laptopuri-notebook/dell-laptop-dell-inspiron-3593-procesor-intel-core-i3-1005g1-4m-cache-up-to-3.40-ghz-ice-lake-15.6-fhd-8gb-256gb-ssd-intel-uhd-graphics-win10-home-negru-3790314.html,https://static3.evomag.ro/img?file=products%2F3790%2F3790314%2F1575034933Laptop+Dell+Inspiron+3593+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i5-1035G1+%286M+Cache%2C+up+to+3.60+GHz%29%2C+Ice+Lake%2C+15.6+FHD%2C+8GB%2C+256GB+SSD%2C+Intel%C2%AE+UHD+Graphics%2C+Linux%2C+Negru%291.jpg&amp;height=150&amp;extend=white,evo_p0,evo_s0
evo_i47,"Laptop Dell Vostro 3590 (Procesor Intel® Core™ i5-10210U (6M Cache, up to 4.10 GHz), Comet Lake, 15.6&quot; FHD, 8GB, 256GB SSD, Intel® UHD Graphics, Win10 Pro, Negru)",In stoc magazin,"[[""4.299,00 Lei"",""3.499,00 Lei"",{""$date"":""2020-06-08T16:45:59Z""}]]",www.evomag.ro/portabile-laptopuri-notebook/dell-laptop-dell-vostro-3590-procesor-intel-core-i5-10210u-6m-cache-up-to-4.10-ghz-comet-lake-15.6-fhd-8gb-256gb-ssd-intel-uhd-graphics-win10-pro-negru-3772444.html,https://static3.evomag.ro/img?file=products%2F3772%2F3772444%2F1571653131Laptop+Dell+Vostro+3590+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i5-10210U+%286M+Cache%2C+up+to+4.10+GHz%29%2C+Comet+Lake%2C+15.6+FHD%2C+8GB%2C+256GB+SSD%2C+Intel%C2%AE+UHD+Graphics%2C+Win10+Pro%2C+Negru%29+1.jpg&amp;height=150&amp;extend=white,evo_p0,evo_s0
evo_i48,"Tableta Huawei MediaPad T5, Procesor Octa-Core 2.36GHz, Ecran IPS LCD Capacitive Touchscreen 10.1&quot;, 3GB RAM, 32GB Flash, 5MP, Wi-Fi, Bluetooth, Android (Negru)",In stoc magazin,"[[""999,00 Lei"",""829,00 Lei"",{""$date"":""2020-06-08T16:46:36Z""}]]",www.evomag.ro/portabile-tablete/huawei-tableta-huawei-mediapad-t5-procesor-octa-core-2.36ghz-ecran-ips-lcd-capacitive-touchscreen-10.1-3gb-ram-32gb-flash-5mp-wi-fi-bluetooth-android-negru-3764106.html,https://static3.evomag.ro/img?file=products%2F3764%2F3764106%2F1568903111Tableta+Huawei+MediaPad+T5%2C+Procesor+Octa-Core+2.36GHz%2C+Ecran+IPS+LCD+Capacitive+Touchscreen+10.1%2C+3GB+RAM%2C+32GB+Flash%2C+5MP%2C+Wi-Fi%2C+Bluetooth%2C+Android+%28Negru%291.jpg&amp;height=150&amp;extend=white,evo_p0,evo_s1
evo_i49,"Tableta MyPhone SmartView 8, Procesor Quad Core 1.0GHz, Ecran IPS Capacitive multitouch 8&quot;, 2GB RAM, 16GB Flash, 5MP, Wi-Fi, 4G, Android (Negru)",In stoc magazin,"[[""579,00 Lei"",""499,00 Lei"",{""$date"":""2020-06-08T16:46:36Z""}]]",www.evomag.ro/portabile-tablete/myphone-tableta-myphone-smartview-8-procesor-quad-core-1.0ghz-ecran-ips-capacitive-multitouch-8-2gb-ram-16gb-flash-5mp-wi-fi-4g-android-negru-3680636.html,https://static3.evomag.ro/img?file=products%2F3680%2F3680636%2F1552574775Tableta+MyPhone+SmartView+8%2C+Procesor+Quad+Core+1.0GHz%2C+Ecran+IPS+Capacitive+multitouch+8%2C+2GB+RAM%2C+16GB+Flash%2C+5MP%2C+Wi-Fi%2C+4G%2C+Android+%28Negru%29+1.JPG&amp;height=150&amp;extend=white,evo_p0,evo_s1
evo_i50,"Tableta Lenovo Tab M10 TB-X505L, Procesor Quad-Core 2.0GHz, IPS Capacitive touchscreen 10.1&quot;, 2GB RAM, 16GB Flash, 5MP, Wi-Fi, Bluetooth, 4G, Android (Negru)",In stoc magazin,"[[""999,00 Lei"",""779,00 Lei"",{""$date"":""2020-06-08T16:46:36Z""}]]",www.evomag.ro/portabile-tablete/lenovo-tableta-lenovo-tab-m10-tb-x505l-procesor-quad-core-2.0ghz-ips-capacitive-touchscreen-10.1-2gb-ram-16gb-flash-5mp-wi-fi-bluetooth-4g-android-negru-3788586.html,https://static3.evomag.ro/img?file=products%2F3788%2F3788586%2F1552484984Tableta+Lenovo+Tab+M10+TB-X605F%2C+Procesor+Octa-Core+1.8GHz%2C+IPS+Capacitive+touchscreen+10.1%2C+3GB+RAM%2C+32GB+Flash%2C+5MP%2C+Wi-Fi%2C+Bluetooth%2C+Android+%28Negru%29+1.png&amp;height=150&amp;extend=white,evo_p0,evo_s1
evo_i51,"Tableta Huawei MediaPad T5, Procesor Octa-Core 2.36GHz, Ecran IPS LCD Capacitive Touchscreen 10.1&quot;, 4GB RAM, 64GB Flash, 5MP, Wi-Fi, 4G, Bluetooth, Android (Negru)",In stoc magazin,"[[""1.799,00 Lei"",""1.249,00 Lei"",{""$date"":""2020-06-08T16:46:36Z""}]]",www.evomag.ro/portabile-tablete/huawei-tableta-huawei-mediapad-t5-procesor-octa-core-2.36ghz-ecran-ips-lcd-capacitive-touchscreen-10.1-4gb-ram-64gb-flash-5mp-wi-fi-4g-bluetooth-android-negru-3764102.html,https://static3.evomag.ro/img?file=products%2F3764%2F3764102%2F1568902434Tableta+Huawei+MediaPad+T5%2C+Procesor+Octa-Core+2.36GHz%2C+Ecran+IPS+LCD+Capacitive+Touchscreen+10.1%2C+4GB+RAM%2C+64GB+Flash%2C+5MP%2C+Wi-Fi%2C+4G%2C+Bluetooth%2C+Android+%28Negru%29+1.jpg&amp;height=150&amp;extend=white,evo_p0,evo_s1
evo_i52,"Tableta Huawei MediaPad T5, Procesor Octa-Core 2.36GHz, Ecran IPS LCD Capacitive Touchscreen 10.1&quot;, 3GB RAM, 32GB Flash, 5MP, Wi-Fi, Bluetooth, Android (Auriu)",In stoc magazin,"[[""1.099,00 Lei"",""799,00 Lei"",{""$date"":""2020-06-08T16:46:36Z""}]]",www.evomag.ro/portabile-tablete/huawei-tableta-huawei-mediapad-t5-procesor-octa-core-2.36ghz-ecran-ips-lcd-capacitive-touchscreen-10.1-3gb-ram-32gb-flash-5mp-wi-fi-bluetooth-android-auriu-3783249.html,https://static3.evomag.ro/img?file=products%2F3783%2F3783249%2F1583422345Tableta+Huawei+MediaPad+T5%2C+Procesor+Octa-Core+2.36GHz%2C+Ecran+IPS+LCD+Capacitive+Touchscreen+10.1%2C+3GB+RAM%2C+32GB+Flash%2C+5MP%2C+Wi-Fi%2C+Bluetooth%2C+Android+%28Auriu%291.jpg&amp;height=150&amp;extend=white,evo_p0,evo_s1
